TRIP
DATE 2014-23-07 
DECLINATION     0.00
DATA
137.968	249.971	136.818	252.425
137.968	249.971	137.891	250.003
137.968	249.971	137.948	249.860
144.978	260.856	143.322	246.503
143.322	246.503	144.328	245.111
143.322	246.503	142.930	249.527
143.322	246.503	143.494	246.771
143.322	246.503	142.692	247.270
137.488	263.815	144.978	260.856
144.978	260.856	145.135	262.998
144.978	260.856	147.818	255.823
144.978	260.856	145.132	261.226
144.978	260.856	144.937	260.916
144.978	260.856	151.656	262.621
144.978	260.856	137.917	257.149
144.978	260.856	139.844	254.402
144.978	260.856	151.169	251.181
144.978	260.856	144.036	257.085
132.637	267.211	137.488	263.815
137.488	263.815	139.558	266.974
137.488	263.815	136.076	261.121
137.488	263.815	137.771	263.884
137.488	263.815	137.637	263.892
137.488	263.815	144.578	261.006
127.938	267.168	132.637	267.211
132.637	267.211	134.069	268.972
132.637	267.211	132.103	265.655
132.637	267.211	132.556	267.158
132.637	267.211	132.728	267.259
118.337	325.176	111.539	330.536
122.428	309.487	118.337	325.176
118.337	325.176	111.996	319.287
118.337	325.176	122.153	332.387
118.337	325.176	117.553	324.984
118.337	325.176	118.226	324.752
127.511	285.224	122.428	309.487
122.428	309.487	118.012	308.594
122.428	309.487	132.826	312.227
122.428	309.487	122.470	310.113
122.428	309.487	120.969	309.578
123.592	273.710	127.511	285.224
127.511	285.224	124.192	285.738
127.511	285.224	141.886	289.880
127.511	285.224	127.581	285.495
127.511	285.224	127.347	285.223
127.938	267.168	123.592	273.710
123.592	273.710	120.192	278.502
123.592	273.710	126.727	273.518
123.592	273.710	123.679	273.626
123.592	273.710	123.194	274.745
106.304	263.472	127.938	267.168
127.938	267.168	128.491	263.117
127.938	267.168	125.139	273.770
127.938	267.168	128.193	267.852
127.938	267.168	127.934	267.337
101.032	258.478	106.304	263.472
106.304	263.472	105.530	265.176
106.304	263.472	106.579	263.089
106.304	263.472	106.508	264.809
106.304	263.472	106.210	263.710
97.848	254.478	101.032	258.478
101.032	258.478	100.413	261.872
101.032	258.478	103.585	255.723
101.032	258.478	101.378	258.709
101.032	258.478	101.159	258.659
94.726	229.184	96.420	221.931
89.435	226.531	94.726	229.184
94.726	229.184	92.920	225.610
94.726	229.184	95.089	229.298
94.726	229.184	95.264	228.807
94.726	229.184	94.155	229.248
89.565	233.321	89.435	226.531
89.435	226.531	94.059	230.231
89.435	226.531	89.613	225.003
89.435	226.531	89.746	226.538
89.435	226.531	89.677	227.009
92.229	246.856	89.565	233.321
89.565	233.321	93.164	234.131
89.565	233.321	83.321	230.421
89.565	233.321	88.605	234.008
89.565	233.321	89.393	233.777
97.848	254.478	92.229	246.856
92.229	246.856	94.966	243.987
92.229	246.856	88.140	249.824
92.229	246.856	91.044	245.818
92.229	246.856	92.621	246.544
101.587	252.950	97.848	254.478
97.848	254.478	95.639	241.814
97.848	254.478	97.008	258.266
97.848	254.478	97.560	254.251
97.848	254.478	98.227	254.429
107.826	245.472	101.587	252.950
101.587	252.950	101.461	249.414
101.587	252.950	101.881	253.672
101.587	252.950	100.510	252.324
101.587	252.950	101.662	252.884
118.254	227.413	107.826	245.472
107.826	245.472	108.502	245.310
107.826	245.472	102.909	236.019
107.826	245.472	106.066	255.463
107.826	245.472	105.161	248.489
107.826	245.472	107.632	245.251
118.254	227.413	141.216	261.697
110.274	215.472	118.254	227.413
118.254	227.413	115.261	228.624
118.254	227.413	118.682	227.218
118.254	227.413	118.090	227.282
118.254	227.413	118.022	227.687
118.254	227.413	130.696	231.098
118.254	227.413	149.167	241.849
118.254	227.413	140.018	249.273
118.254	227.413	130.560	253.105
118.254	227.413	118.067	254.871
118.254	227.413	106.813	252.233
118.254	227.413	103.933	242.218
118.254	227.413	112.247	231.289
118.254	227.413	100.437	243.961
118.254	227.413	119.027	237.739
118.254	227.413	108.370	244.383
118.254	227.413	105.310	251.658
118.254	227.413	123.928	238.065
118.254	227.413	133.601	234.000
118.254	227.413	135.721	228.045
118.254	227.413	132.888	250.235
102.383	209.448	110.274	215.472
110.274	215.472	106.732	217.544
110.274	215.472	112.378	213.723
110.274	215.472	108.894	214.813
110.274	215.472	110.355	215.536
83.041	199.440	102.383	209.448
102.383	209.448	92.942	220.248
102.383	209.448	104.051	198.297
102.383	209.448	102.229	209.480
102.383	209.448	102.321	209.128
69.293	174.688	83.041	199.440
83.041	199.440	75.472	200.360
83.041	199.440	94.833	193.112
83.041	199.440	84.313	201.701
83.041	199.440	83.321	199.123
67.394	176.009	69.293	174.688
69.293	174.688	68.537	176.457
69.293	174.688	77.436	163.657
69.293	174.688	70.987	174.549
69.293	174.688	69.223	174.775
